Firm;Year;EstInvAmount;unitEA;RealizedInvAmount;unitRA;Inv_Name;beg_date;end_date
MMART;2006;14,005,648 ;(YTL); 9.062.373,20;(YTL);MARTI TATİL KÖYÜ  KONAKLAMA  ÜNİTELERİ, YİYECEK İÇECEK ÜNİTELERİ, AÇIK VE KAPALI REKREASYON ALANLARI, GENEL YÖNETİM ÜNİTELERİ, GÜVENLİK, TEKNİK VE TEKNOLOJİK ALT YAPI, ÇEVRE DÜZENLEMELERİNİN YENİLENMESİ, MODERNİZASYONU (RENOVATİON AND MODERNIZATION OF ACCOMODATION UNITS, FOOD AND BEVERAGE UNITS, INDOOR AND OUTDOOR RECREATION AREAS, GENERAL ADMINISTRATION UNITS, SECURITY, TECHNICAL AND TECHNOLOGİCAL SUBSTRUCTURE AND LANDCAPING OF MARTI HOLİDAY VİLLAGE);2002-01-01;2007-01-01
MNDRS;2006;"36.462.181.-
";(YTL);"36.462.181.- 
";(YTL);"70021 NO’ LU TEŞVIK TEVSII YATIRIM PROJESİ
VE DİĞER TEŞVİKDIŞI YATIRIMLAR
Project To Encouragement Reinvestment Of No:70021 and other disencouragements";2002-11-25;2007-02-06
MNDRS;2006;11.950.514.-;(YTL);297.376.-;(YTL);"85394 NO’ LU TEŞVIK TEVSII YATIRIM PROJESİ
Project To Encouragement Reinvestment Of No:85394 ";2006-11-29;2009-12-31
MRDIN;2006;"    81.000.000 YTL
45.000.000 €";(YTL);"  59.198.873 YTL
   32.888.263 €";(YTL);"II.KLİNKER ÜRETİM HATTI PROJESİ
(IInd CLINKER PRODUCTION LINE PROJECT)";2006-01-01;2006-01-01
MRSHL;2006;4,064,385;NA;1,840,405;NA;Shrınk Ve Paketleme Yatırımı ;2006-09-01;2007-04-20
MRTGG;2006;10.202.696;(YTL);4.672.441;(YTL);"İMALAT-ÇORAP
PRODUCTION-SOCKS";2004-05-28;2007-05-28
MRTGG;2006;6.309.652;(YTL);715.360;(YTL);"İMALAT-ŞEKER
PRODUCTION-SUGAR";2003-05-07;2006-05-07
MUTLU;2006;16.950.686;(YTL);2.957.165;(YTL);TAMAMLAMA KALİTE DÜZELTME TEVSİ;2005-11-29;2008-11-29
NUHCM;2006;175.417.540;(YTL);183.059.314;(YTL);"III. ÜRETİM HATTI
 (3 RD  PRODUCTİON LİNE)";2002-12-13;2006-12-31
OLMKS;2006;33.000.000;(YTL);5.750.000;(YTL);"İNEGÖL OLUKLU MUKAVVA KUTU FABRİKASI YENİLEME
INEGOL CORRUGATED BOARD PLANT REBUILD";2006-12-01;2007-07-31
OYSAC;2006;-;(YTL);-;(YTL);-;2006-01-01;2006-01-01
PARSN;2006;-;(YTL);-;(YTL);"-
";2006-01-01;2006-01-01
PETKM;2006;670.000;(YTL);612.039;"(YTL)
";"ÇEŞİTLİ  ETÜTLER
MISCELLANEOUS PROJECT STUDIES";2006-01-01;2006-01-01
PETKM;2006;443.305.000;(YTL);517.823.336;"(YTL)
";"TEVSİ  PROJELERİ 
EXPANSION  PROJECTS";2001-01-01;2006-01-01
PETKM;2006;9.940.000;(YTL);9.017.697;"(YTL)
";"TORBA  DOLUM  ÜNİTELERİNİN DEĞİŞİMİ 
BAG  FILLING  STATIONS  RENEWAL";2001-01-01;2007-01-01
PETKM;2006;193.760.000;(YTL);159.240.629;"(YTL)
";"YARDIMCI TESİSLER İYİLEŞTİRME PROJESİ 
OFF-SITE FACILITIES IMPROVEMENT PROJECT";1999-01-01;2007-01-01
PETKM;2006;22.202.000;(YTL);8.333.909;"(YTL)
";"İDAME  YENİLEME YATIRIMLARI
MAINTENANCE  AND  RENEWALS";2006-01-01;2006-01-01
PETKM;2006;13.325.000;(YTL);248.791;"(YTL)
";"KA FAB. ELEKTROLİZER SİST.REHABİLİTASYONU 
CA  UNIT REHABILITATION OF MEMBRANE CELLS";2005-01-01;2007-01-01
PETUN;2006;15.599,75;(YTL);7.263,69;(YTL);"TRAFO BİNASI İNŞAATI
 (CONSTRUCTIION OF TRANSFORMER STATION)";2006-12-29;2007-05-31
PETUN;2006;56.633,34;(YTL);30.294,26;(YTL);"KAZAN DAİRESİ İNŞAATI
(CONSTRUCTION OF BOILER ROOM) ";2006-12-29;2007-05-31
PETUN;2006;31.482,12;(YTL);19.041;(YTL);"PAKETLEME MAKİNALARI MAHAL İŞLERİ
(PACKING MACHINE AREA)";2006-12-26;2007-04-30
PETUN;2006;24.072,22;(YTL);2.737,62;(YTL);"FIRINLAR MAHAL İŞLERİ
(OVEN AREA)";2006-12-26;2007-05-31
PETUN;2006;111.916,95;(YTL);97.196,84;(YTL);"ŞOK ODASI
(COOLING ROOM)";2006-12-25;2007-04-30
PINSU;2006;350.000;(YTL);340.073;(YTL);"YATIRIMIN TÜRKÇE KISA ADI
 (YATIRIMIN İNGİLİZCE KISA ADI)";2006-01-01;2006-01-01
PKART;2006;1.380.318;(YTL);341.818;(YTL);"Makıne ve teçhizat yatırımı 
Machine and equipment ınvestments";2004-10-13;2006-10-13
PKENT;2006;7.000;(Milyon-MillionYTL);"6.368
";(Milyon-MillionYTL);"CLUB GOLDEN BEACH TATİL KÖYÜ
CLUB GOLDEN BEACH HOLIDAY VILLAGE";2000-01-01;2007-01-01
PNSUT;2006;1.900.000,00;(YTL);1.573.762,97;(YTL);"YATIRIMIN TÜRKÇE KISA ADI
 (YATIRIMIN İNGİLİZCE KISA ADI)";2006-01-01;2006-01-01
PNSUT;2006;---;(YTL);---;(YTL);"YATIRIMIN TÜRKÇE KISA ADI
 (YATIRIMIN İNGİLİZCE KISA ADI)";2006-01-01;2006-01-01
PRKAB;2006;4.434.788;(YTL);1.235.550;(YTL);"TEVSİİ-MODERNİZASYON 
 (MODERNIZATION) ";2005-04-11;2007-04-11
PRKTE;2006;55.000;(YTL);54.483;(YTL);"Hidrosiklon
 (Hydrocyclone)";2006-12-01;2007-03-31
PRKTE;2006;1.300.000;(YTL);1.264.754;(YTL);"Bina Yatırımı
 (Buıldıng investment)";2006-07-01;2007-06-30
PTOFS;2006;76.494.487;(USD);76.494.487;(USD);"İSTASYON YATIRIMLARI
(RETAIL INVESTMENTS)";2006-01-01;2006-12-31
PTOFS;2006;17.279.326;(USD);17.279.326;(USD);"DEPOLAMA YATIRIMLARI
 (STORAGE INVESTMENTS)";2006-01-01;2006-12-31
RYSAS;2006;19.165.616,78.-YTL;(YTL);17.457.459,52.-YTL;(YTL);"DEPO YATIRIMLARI
 (WAREHOUSE INVESTMENTS)";2006-01-13;2020-06-01
RYSAS;2006;1.277.757,79.-YTL;(YTL);597.757,79.-YTL;(YTL);"İSTASYON YATIRIMI
 (TRAIN STATION INVESTMENTS)";2006-10-01;2007-03-31
SANKO;2006;--;(YTL);--;(YTL);--;2006-01-01;2006-01-01
SERVE;2006;--------------;(YTL);------------;(YTL);YOKTUR.;2006-01-01;2006-01-01
SILVR;2006;4.150.000-;(YTL);2.350.000-;(YTL);"İŞTİRAK YATIRIMI (YENİ TESİS KURULUŞU)
PARTICIPITATION INVESTMENT (NEW FACTORY ESTABLISHMENT)";2006-10-01;2007-06-30
SKBNK;2006;2.100.000;(YTL);19.884;(YTL);"Merkezi Sistem Yatırımı
(Central System İnvestment)";2006-01-01;2006-12-31
SKBNK;2006;4.900.000;(YTL);4.462.872;(YTL);"Yeni Yazılım Talepleri
(New Software Demands)";2006-01-01;2006-12-31
SKBNK;2006;280.000;(YTL);384.040;(YTL);"NT Server Yatırımı
(NT Server Investment)";2006-01-01;2006-12-31
SKBNK;2006;1.190.000;(YTL);33.040;(YTL);"Disk Storage Yatırımı
(Disk Storage Investment)";2006-01-01;2006-12-31
SKBNK;2006;280.000;(YTL);153.614;(YTL);"Network Yatırımı
(Network Investment)";2006-01-01;2006-12-31
SKBNK;2006;168.000;(YTL);86.125;(YTL);"Dış Kaynak Kullanımı
(Out Source Use)";2006-01-01;2006-12-31
SKBNK;2006;84.000;(YTL);21.088;(YTL);"Teknik Eğitimler
(Technical Eduction Training)";2006-01-01;2006-12-31
SKBNK;2006;350.000;(YTL);24.731;(YTL);"Öngörülmeyen Zor.Dona.Yat.
(Abligatory Hardware Ins.)";2006-01-01;2006-12-31
SKBNK;2006;280.000;(YTL);62.653;(YTL);"Öngörülmeyen Zor.Yaz.Yat.
(Abligatory Software Ins.)";2006-01-01;2006-12-31
SKBNK;2006;70.000;(YTL);1.813;(YTL);"IT Güvenlik
(IT Security)";2006-01-01;2006-12-31
SKBNK;2006;15.422.596;(YTL);351.917;(YTL);"Şube+Birim Donanım Ger.
(Bianch and Dep.Hardware Ins.)";2006-01-01;2006-12-31
SKBNK;2006;3.950.000;(YTL);325.000;(YTL);"Bilişim Altyapı Yenileme Pro.
(Operation Software Project)";2004-09-24;2008-09-24
SKTAS;2006;20,823,944;(YTL);13,807,898;(YTL);"SÜT HAYVANCILIĞI PROJESİ
(DAIRY FARMING PROJECT)";2005-01-01;2008-01-01
SNPAM;2006;5.594.595;(YTL);1.714.620;(YTL);OPEN-END İPLİK MAKİNASI;2006-11-02;2008-09-30
TATKS;2006;      875.000.-;(YTL);860.765.-;(YTL);Doğalgaz Dönüşüm Tesisatı                                             (Conversion of energy system to natural gas);2006-01-01;2007-01-01
TATKS;2006;5.429.000;(YTL);1.217.764.-;(YTL);"Torbalı Tesisi
(Torbalı Plant )";2007-01-01;2008-01-01
TATKS;2006;580.000.-;(YTL);     191.460.-;(YTL);"UHT Sterilizatör
(UHT Sterilizator)";2007-01-01;2008-01-01
TBORG;2006;6.000.000.-;(YTL);2.360.298,59.-;(YTL);"KAYNATMA DAİRESİNİN GENİŞLETİLMESİ
EXTENSION OF BREWHOUSE";2006-01-01;2006-01-01
TBORG;2006;1.000.000.-;(YTL);807.456,58.-;(YTL);"KRONES HATTI ÇEKME BİRA PROJESİ
KRONES LINE DRAUGHT BEER PROJECT";2006-01-01;2006-01-01
TBORG;2006;1.500.000.-;(YTL);822.854,19.-;(YTL);"VOLE PROJESİ
VOLE PROJECT";2006-01-01;2006-01-01
THYAO;2006;2.584.398.000;(YTL);234.574.938;(YTL);"UÇAK TEMİNİ
(AIRCRAFT ACQUISITION)";2004-01-01;2010-01-01
THYAO;2006;58.154.000;(YTL);11.873.589;(YTL);"UÇAK KOMPONENTLERİ TEMİNİ
(AIRCRAFT COMPONENTPROCUREMENT)";2006-01-01;2006-01-01
THYAO;2006;107.799.000;(YTL);32.316.908;(YTL);"UÇAK MOTORLARI TEMİNİ
(AIRCRAFT ENGINES PROCUREMENT)";2006-01-01;2010-01-01
THYAO;2006;32.129.000;(YTL);11.967.870;(YTL);"UÇUŞ EĞİTİM
(THE FLIGHT TRAINING CENTER)";2002-01-01;2007-01-01
THYAO;2006;14.000.000;(YTL);11.282.729;(YTL);"YER TEÇHİZATI YENİLEME
(GROUND SUPPORT EQUIPMENT)";2006-01-01;2006-01-01
THYAO;2006;15.439.000;(YTL);8.185.368;(YTL);"BİLGİSAYAR
(COMPUTER)";2006-01-01;2006-01-01
THYAO;2006;2.532.000;(YTL);43.689;(YTL);"HABERLEŞME TEÇHİZATI
(COMMUNICATION EQUIPMENT)";2006-01-01;2006-01-01
THYAO;2006;22.252.000;(YTL);291.251;(YTL);"MUHTELİF MEYDANLARDA TESİS VE TEVSİİ
(EXTENSION&NEW BUILDINGS AT AIRPORTS)";2002-01-01;2008-01-01
THYAO;2006;8.201.000;(YTL);1.770.202;(YTL);"İDAME YENİLEME (ULAŞTIRMA)
CONTINUATION AND RENOVATION (TRANSPORTATION SECTOR)";2006-01-01;2006-01-01
THYAO;2006;46.000;(YTL);-;(YTL);"TAŞIT ALIMI
(MOTOR VEHICLES)";2006-01-01;2006-01-01
THYAO;2006;3.133.000;(YTL);373.571;(YTL);"İDAME-YENİLEME (İMALAT)
CONTINUATION AND RENOVATION (MANUFACTURING SECTOR)";2006-01-01;2006-01-01
THYAO;2006;11.319.000;(YTL);935.011;(YTL);"REVİZYON TEÇHİZATI
(MODIFICATION AQUIPMENT)";2006-01-01;2006-01-01
THYAO;2006;1.000.000;(YTL);-;(YTL);"BAKIM ÜSSÜ ETÜDLERİ
(MAINTENANCE BASE RESEARCHES)";2006-01-01;2006-01-01
THYAO;2006;425.669.000;(YTL);-;(YTL);"HAVACILIK BAKIM ONARIM VE MODİFİKASYON MERKEZİ (HABOM)
(MAINTENANCE REPAIR AND OVERHAUL CENTER)";2004-01-01;2007-01-01
TIRE;2006;750.000;(YTL);117.080,39;(YTL);İŞLETME MAMUL AMBARI;2006-10-04;2007-06-30
TIRE;2006;725.000;(YTL);718.068,47;(YTL);ROTARY SHARE SLOTTER SCORER;2006-10-01;2007-02-28
TKBNK;2006;-;(YTL);-;(YTL);-;2006-01-01;2006-01-01
TOASO;2006;158.133.920;(YTL);302.582.549;(YTL);"MODERNİZASYON-MODEL YENİLEME-
YENİ MODEL";1999-12-07;2006-12-31
TOASO;2006;158.133.920;(YTL);   302.582.549;(YTL);"Modernization and Renovation New Model
Development";1999-12-07;2006-12-31
TOASO;2006;975.057.964;(YTL);211.495.336,63;(YTL);TEVSİİ-MODERNİZASYON-MODEL YENİLEME;2005-07-04;2010-07-04
TOASO;2006;975.057.964;(YTL);211.495.336,63;(YTL);Expension-Modernization-New Model Development;2005-07-04;2010-07-04
TRCAS;2006;-,-;(YTL);-,-;(YTL); -,-;2006-01-01;2006-01-01
TUKAS;2006;-----;(YTL);-----;(YTL);          ---;2006-01-01;2006-01-01
TUMTK;2006;-;(YTL);-;(YTL);-;2006-01-01;2006-01-01
TUPRS;2006;"548.152.000
";(YTL);313.882.000;(YTL);" KKALE..DİZEL KÜK. GİD VE REFORMER
UNİT MOD.";1998-01-01;2008-01-01
TUPRS;2006;"30.741.000
";(YTL);7.146.000;(YTL);İZMİR BENZİN SPEK. İYİLEŞTİRME ÜNİTESİ;2001-01-01;2007-01-01
TUPRS;2006;"525.252.000
";(YTL);"509.098.000
";(YTL);İZMİT YENİ  REFOR. VE DİZEL KÜK. GİD ÜNİT TES.;1998-01-01;2006-01-01
ULKER;2006;1.250.061.-;(YTL);937.840.-;(YTL);"Genel Tevsii Modernizasyon – Proje 
General Modernization and Renovation-Project";2006-01-01;2007-01-01
ULKER;2006;12.530.000.-;(YTL);318.356.-;(YTL);"Yeni Makine ve Ürün Yatırımları – Proje
New Machine and Produce – Project";2006-01-01;2007-01-01
UNYEC;2006;16.500.000,00-YTL;(YTL);"6.350.693,00
";(YTL);3.ÇİM.DEĞİRMENİ VSK SEPERATÖR VE EZİCİ İLAVESİ YATIRIMI (INVESTMENT));2006-01-01;2006-12-31
UNYEC;2006;1.406.722,00 YTL;(YTL);1.406.722,00;(YTL);"DİĞER YATIRIMLAR
(OTHOR )";2006-01-01;2006-12-31
VKING;2006;12.242.025,00 YTL;(YTL);1.569.489,89  YTL;(YTL);TEVSİ-MODERNİZASYON-DARBOGAZ GİDERME ;2006-02-17;2008-02-17
YATAS;2006;2.000.000;(YTL);1.138.000;(YTL);İstanbul Samandra Depo;2006-05-01;2007-12-01
YKSGR;2006;1.939.447;(YTL);539.848;(YTL);ELEMENTER PROJESİ;2005-01-01;2007-01-01
YKSGR;2006;1.336.726;(YTL);105.000;(YTL);SAĞLIK PROJESİ;2006-01-01;2007-01-01
YUNSA;2006;327.832;(YTL);306.176;(YTL);GEZER TEMİZLEYİCİ;2006-12-01;2007-03-01
YUNSA;2006;186.306;(YTL);180.210;(YTL);AKTARMA MAKİNESİ;2006-12-01;2007-03-01
YUNSA;2006;246.718;(YTL);236.119;(YTL);SSM YUMUŞAK BOBİN;2006-12-01;2007-03-01
YUNSA;2006;52.803;(YTL);51.415;(YTL);SANTRIFUJ;2006-12-01;2007-03-01
YUNSA;2006;151.986;(YTL);148.713;(YTL);PİPETLEME MAKİNESİ;2006-12-01;2007-03-01
YUNSA;2006;45.388;(YTL);44.645;(YTL);WEKO CİHAZI;2006-11-01;2007-01-01
YUNSA;2006;437.642;(YTL);429.462;(YTL);DOKUMA MODERNİZASYONU;2006-11-01;2007-01-01
YUNSA;2006;400.000;(YTL);270.452;(YTL);ERP YAZILIM;2006-07-01;2007-06-01
YUNSA;2006;750.000;(YTL);169.944;(YTL);BOYA MAKİNELERİ;2006-12-01;2007-06-01
ACIBD;2007;75.000.000;(YTL);24.590.814;(YTL);"ACIBADEM HASTANESİ MASLAK
 (ACIBADEM HOSPITAL MASLAK)";2001-01-01;2008-01-01
ACIBD;2007;25.000.000;(YTL);127.968;(YTL);"ACIBADEM HASTANESİ FULYA
 (ACIBADEM HOSPITAL FULYA)";2006-01-01;2008-01-01
ACIBD;2007;50.000.000;(YTL);5.156.252;(YTL);"ACIBADEM HASTANESİ KAYSERİ
 (ACIBADEM HOSPITAL KAYSERİ)";2007-01-01;2009-01-01
ACIBD;2007;50.000.000;(YTL);5.080.374;(YTL);"ACIBADEM HASTANESİ ADANA
 (ACIBADEM HOSPITAL ADANA)";2007-01-01;2009-01-01
ACIBD;2007;25.000.000;(YTL);--;(YTL);"ACIBADEM HASTANESİ BODRUM
 (ACIBADEM HOSPITAL BODRUM)";2007-01-01;2009-01-01
ACIBD;2007;15.000.000;(YTL);4.209.827;(YTL);"ATAŞEHİR TIP MERKEZİ
(ATAŞEHİR MEDICAL CENTER)";2007-01-01;2008-01-01
AEFES;2007;1.325.000;(YTL);670.780;(YTL);Çelik Arpa silosu;2007-05-31;2008-08-31
AEFES;2007;1.865.000;(YTL);19.515;(YTL);Atık su yatırımı;2007-11-30;2008-06-30
AEFES;2007;650.000;(YTL);370.374;(YTL);Depo yönetim projesi;2007-09-30;2008-09-30
AEFES;2007;200.000;(YTL);99.720;(YTL);PDKS sistemi;2007-09-30;2008-09-30
AEFES;2007;500.000;(YTL);118.775;(YTL);Filitre otomasyonu;2007-12-31;2008-05-31
AEFES;2007;378.500;(YTL);124.110;(YTL);Bina tadilat;2007-12-31;2008-03-31
AEFES;2007;650.000;(YTL);567.100;(YTL);"MUHTELİF
(OTHERS";2007-01-01;2007-01-01
AFYON;2007;340.899;(YTL);731.000;(YTL);"HAMMADDE DEĞİRMENİ KAPASİTE ARTIRIMI
INCREASING OF RAWMILL CAPACITY";2007-01-01;2007-01-01
AFYON;2007;403.901;(YTL);488.000;(YTL);"YENİ TOZ SİLOSU
INSTALLATION OF DUST SILO";2007-01-01;2007-01-01
AFYON;2007;114.274;(YTL);244.000;(YTL);"KÖMÜR ÜNİTESİ İÇİN VAKUMLA TEMİZLİK ÜNİTESİ
VACUUM CLEANER FOR COAL MILL";2007-01-01;2007-01-01
AFYON;2007;109.530;(YTL);109.530;(YTL);"ÇİMENTO SİLOSU FİLTRELERİ
FILTER FOR CEMENT SILOS";2007-01-01;2007-01-01
AFYON;2007;671.316;(YTL);671.316;(YTL);"YENİ JENARATÖR 
NEW EMERGENCY POWER UNIT";2007-01-01;2007-01-01
AFYON;2007;56.500;(YTL);56.500;(YTL);"PAKETLEME ÜNİTESİ ELEKTRİK SİSTEMİ YENİLEMESİ
ELECTRICAL REVAMPING OF DISPATCHING UNIT";2007-01-01;2007-01-01
AFYON;2007;45.181;(YTL);45.181;(YTL);FIRIN II ANA TAHRİK MOTORU DC SÜRÜCÜSÜ;2007-01-01;2007-01-01
AFYON;2007;299.892;(YTL);644.000;(YTL);"DÜŞÜK VOLTAJ ELEKTRİK SİSTEMİ
LOW VOLTAGE ELECTRICITY SYSTEM";2007-01-01;2007-01-01
AFYON;2007;276.952;(YTL);293.000;(YTL);"KÖMÜR BESLEME SİSTEMİ
WEIGHTING SYSTEM OF THE BURNER";2007-09-01;2008-07-01
AFYON;2007;195.062;(YTL);;(YTL);"DİĞERLERİ
OTHERS";2007-01-01;2007-01-01
AKALT;2007;334.520 YTL;(YTL);340.680 YTL;(YTL);SEYDEL ;2007-07-01;2008-01-01
AKBNK;2007;17,742,550;(YTL);1,990,000;(YTL);"ŞUBE VE OPERASYON MERKEZİ İNŞAATI
(BRANCH AND OPERATION CENTER BUILDINGS)";2007-10-20;2009-05-31
AKBNK;2007;2,770,387;(YTL);1,950,000;(YTL);YENİ ŞUBE AÇILIŞLARI (OPENING NEW BRANCHES);2007-01-01;2008-03-02
AKBNK;2007;33,885,930;(YTL);4,015,004;(YTL);"BİLGİSAYAR YATIRIMLARI
(MAINFRAME INVESTMENTS)";2007-03-01;2008-12-31
AKBNK;2007;11,764,300;(YTL);1,018,780;(YTL);İLETİŞİM ALTYAPISI YATIRIMLARI (NETWORK INFRASTRUCTURE INV.);2007-05-01;2008-12-31
AKCNS;2007;"34.273.932
";(YTL);"1.621.070
";(YTL);"Çanakkale Fabrika - İdame Yatırımlar
";2005-01-01;2009-01-01
AKCNS;2007;"107.420.000
";(YTL);"96.258.421
";(YTL);"Çanakkale Fabrika - Yeni Klinker Tesisi T.B.24.02.2006/4800
";2006-01-01;2008-01-01
AKCNS;2007;"27.050.000
";(YTL);"23.034.035
";(YTL);"Çanakkale Fabrika - Çimento Üretim Kapasitesinin Artırılması T.B.22.03.2006/4818
";2006-01-01;2008-01-01
AKCNS;2007;"9.649.970
";(YTL);"3.160.097
";(YTL);"Büyükçekmece Fabrika - İdame Yatırımlar
";2005-01-01;2008-01-01
AKCNS;2007;"1.964.580
";(YTL);"307.841
";(YTL);"Ladik Fabrika - İdame Yatırımlar
";2007-01-01;2009-01-01
AKCNS;2007;"114.711
";(YTL);"85.448
";(YTL);"Hazır Beton - İdame Yatırımlar
";2007-01-01;2008-01-01
AKCNS;2007;"880.511
";(YTL);"373.565
";(YTL);"Agrega - İdame Yatırımlar
";2006-01-01;2008-01-01
AKCNS;2007;"95.276
";(YTL);"75.276
";(YTL);"Merkez Ofis - İdame Yatırımlar
";2006-01-01;2008-01-01
AKENR;2007;3.000.000;(YTL);8.924.049,84.-;(YTL);Bakım ve Modernizasyon (82721);2007-01-01;2007-01-01
AKENR;2007;37.923.200,16;(YTL);54.483.978,96.-;(YTL);Kuvvet Tüneli ve  Hes Projesi  (82158)                ;2007-01-01;2007-01-01
AKENR;2007;"23.427.737,19

";(YTL);"37.050.117,02.-

134.803,52.-";(YTL);"Hes Projesi (85395)

Res Projesi
";2007-01-01;2007-01-01
AKENR;2007;;(YTL);3.363.284,73.-;(YTL);TM  EİH                  ;2007-01-01;2007-01-01
AKENR;2007;;(YTL);242.257,89.-;(YTL);Diğer;2007-01-01;2007-01-01
AKIPD;2007;28.328.601;(YTL);15.607.056;(YTL);22.07.2005 TARİH, 80454 SAYILI YATIRIM TEŞVİK BELGESİ – TEVSİ-KALİTE DÜZELTME;2005-07-07;2008-07-07
AKSA;2007;87,387,666;(YTL);87,387,666;(YTL);MODERNİZASYON;2007-01-01;2007-12-31
ALKA;2007;330.000;(YTL);296.645,61;(YTL);"DCS sistemi yatırımı
DCS System Investment";2004-08-10;NA
ALKA;2007;180.000;(YTL);174.621,39;(YTL);"Keçe Gergi Sistemi
Automatic Dryer Fabric Stretcher";2007-05-23;NA
ALKA;2007;50.000;(YTL);41.920,95;(YTL);"Caugh Pulper yatırımı
Caugh Pulper Investment ";2007-11-05;NA
ALKIM;2007;160.000;(YTL);166.592;(YTL);"K2 PROSES EŞANJÖR YAPIMI
Heat exchanger installation ( K2 process)";2007-05-30;2008-01-31
ALKIM;2007;105.000;(YTL);103.001;(YTL);"40 TONLUK PORTAL VİNÇ YAPIMI 
Portal crane installation ( 40 tons )";2007-05-30;2008-01-31
ALKIM;2007;25.000;(YTL);28.608;(YTL);GRANÜL SÜLFAT TAŞIMA SİSTEMİ Granular Sodium Sulphate Conveying System;2007-11-28;2008-01-31
ALKIM;2007;16.000;(YTL);15.732;(YTL);"TUZ HVZ. ENERJİ NAKİL HATTI YAPIMI
Salt ponds energy transmission installation";2007-03-29;2008-06-30
ALKIM;2007;"30.000
";(YTL);29.715;(YTL);"GÖLSUYU NANOMEBRAN TEKN. ARGE ÇALIŞMALARI
R&D works of Lake solution nano-membrane technology";2007-04-06;2008-03-31
ALKIM;2007;340.000;(YTL);338.789;(YTL);"BOLLUK FABRİKA ÇEVRE DÜZENLEMESİ
Landscaping at Bolluk Plant";2006-08-22;2008-01-31
ALKIM;2007;3.000;(YTL);2.694;(YTL);"BOLLUK FABRİKA KAMERALI GÜVENLİK SİSTEMİ
Bolluk Plant, camera security system";2007-05-15;2008-03-31
ALKIM;2007;2.000.000;(YTL);1.560.640;(YTL);"GLAUBERİT MADENİNDEN ÖZEL DİZAYNLA SUSUZ SODYUM SÜLFAT ÜRETİMİNE UYGUN ÇÖZELTİ ELDESİ (AR-GE) 
R&D works for solution gaining from the Glauberite mine, for anhydrous sodium sulphate production.";2007-05-15;2008-06-30
ALTIN;2007;5.750.000;(YTL);1.161.348;(YTL);MODERNİZASYON;2007-01-01;2008-12-01
ALYAG;2007;-----;(YTL);-----;(YTL);-----;2007-01-01;2007-01-01
ANACM;2007;85.000.000;(YTL);;(YTL);YENİŞEHİR;2007-01-01;2008-01-01
ANACM;2007;186.000.000;(YTL);;(YTL);KRASNODAR-NOVOSIBIRSK;2007-01-01;2009-01-01
ANSGR;2007;-;(YTL);-;(YTL);-;2007-01-01;2007-01-01
ARCLK;2007;"17.938.000


2.444.000



5.984.000


2.794.777



2.750.000
        ";( YTL );"        17.771.000


          1.771.000



4.400.000  


971.111


   
         2.547.502

";( YTL );"ANKARA BULAŞIK MAKİNASI KAPASİTE ARTIŞI
DISHWASHER PLANT INVESTMENT

ÇAMAŞIR MAKİNASI-ARÇELİK GÖRÜNÜŞ KALIPLARI
WASHING MACHINE PLANT INVESTMENT (APPEARANCE MOLDS)

KURUTUCU 60 CM B PERFORMANS KONDANSERLİ (ARES)
DRYING PLANT INVESTMENT (ARES)

ÇAMAŞIR MAK. Y-19 MONTAJ BANDI OTOMASYONU 
WASHING MACHINE PLANT INVESTMENT (AUTOMATION OF Y-19)

BULAŞIK MAKİNASI YÜKSEK BM-AMERİKAN TİPİ PROJESİ
DISH WASHER PLANT INVESTMENT";2007-01-01;2007-01-01
ARENA;2007;-;(YTL);-;(YTL);-;2007-01-01;2007-01-01
ARSAN;2007;18.269.978;(YTL);3.214.369;;"KOMPLE YENİ YATIRIM                                                                
 (NEW INWESTMENT) ";2002-03-28;2006-12-31
ASLAN;2007;1,360,000;(YTL);1,291,291;(YTL);"Uçucu kül besleme sistemi 
( Fly ash silo and feeding system )";2007-01-01;2008-01-01
ASLAN;2007;15,265,000;(YTL);1,734,953;(YTL);"Çimento Öğütme Kapasite Arttırımı
( Grinding Capcity Increse Project )";2007-01-01;2008-01-01
ASLAN;2007;480,000;(YTL);420,932;(YTL);"Tozsuzlaştırma
( Fugitive dust elimination of the plant)";2006-01-01;2008-01-01
ASLAN;2007;250,000;(YTL);227,828;(YTL);"Bina Ruhsatları
( Land Purchase )";2006-01-01;2008-01-01
ASLAN;2007;235,000;(YTL);191,871;(YTL);"Fabrika görüntü iyileştirme
( Plant view improvement projects )";2006-01-01;2008-01-01
ASLAN;2007;3,635,000;(YTL);171,574;(YTL);"Klinker Boşaltma-Tozsuzlaştırma
( Unloading and transport system for CK Import )";2007-01-01;2008-01-01
ASLAN;2007;120,000;(YTL);103,187;(YTL);"Tehlikeli atık yerleştirme alanı inşaası
( Construction of hazardous waste disposal area)";2007-01-01;2008-01-01
ASLAN;2007;130,000;(YTL);95,641;(YTL);"Laboratuvar iyileştirme projesi
( Laboratory improvement )";2007-01-01;2008-01-01
ASLAN;2007;95,000;(YTL);93,928;(YTL);"Yer Kantarı Alımı
( Raw material weighbridge and control room )";2007-01-01;2008-01-01
ASLAN;2007;112,000;(YTL);78,000;(YTL);"Kontrol odaları klima cihazlarının değişimi
( Renovation of control room cooling system )";2007-01-01;2008-01-01
ASLAN;2007;260,000;(YTL);105,245;(YTL);"Big-Bag Yükleme Projesi
( Big bag loading )";2007-01-01;2008-01-01
